Statistical Period,Global Irradiation (kWh/㎡),Average Temperature(°C),Theoretical Yield (kWh),PV Yield (kWh), Inverter Yield (kWh),Export (kWh),Consumed (kWh),Loss Due to Export Limitation (kWh),Loss Due to Export Limitation(PKR),Revenue (PKR),Device Name
2023-01-21 20:00:00,0.0,13.825,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-21 20:00:00,0.0,5.942,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-21 20:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-21 21:00:00,0.0,12.825,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-21 21:00:00,0.0,5.917,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-21 21:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-21 22:00:00,0.0,12.858,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-21 22:00:00,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-21 22:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-21 23:00:00,0.0,11.95,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-21 23:00:00,0.0,5.625,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-21 23:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 00:00:00,0.0,11.933,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 00:00:00,0.0,5.975,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 00:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 01:00:00,0.0,11.958,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-22 01:00:00,0.0,5.767,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 01:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 02:00:00,0.0,12.158,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 02:00:00,0.0,5.608,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 02:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 03:00:00,0.0,12.175,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 03:00:00,0.0,5.358,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 03:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 04:00:00,0.0,12.05,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-22 04:00:00,0.0,5.192,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 04:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 05:00:00,0.0,11.808,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2023-01-22 05:00:00,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 05:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 06:00:00,0.0,11.717,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-22 06:00:00,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 06:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 07:00:00,0.028,11.617,9.815,8.59,8.59,7.69,0.8999999999999995,0,0,89.204,PC Lahore
2023-01-22 07:00:00,0.013,80.0,1.335,1.12,1.12,1.16,0.0,0,0,18.56,PC Karachi Carport
2023-01-22 07:00:00,0.002,5.15,0.257,0.34,0.34,0.27,0.07,0,0,0.0,PC Muzaffarabad
2023-01-22 08:00:00,0.119,12.775,41.713,37.23,37.23,9.47,27.759999999999998,0,0,109.852,PC Lahore
2023-01-22 08:00:00,0.088,80.0,9.039,8.34,8.34,8.38,0.0,0,0,134.08,PC Karachi Carport
2023-01-22 08:00:00,0.017,5.225,2.183,2.27,2.27,2.15,0.1200000000000001,0,0,0.0,PC Muzaffarabad
2023-01-22 09:00:00,0.245,14.283,85.88,78.35,78.35,39.96,38.38999999999999,0,0,463.536,PC Lahore
2023-01-22 09:00:00,0.256,80.0,26.296,25.73,25.73,25.8,0.0,0,0,412.8,PC Karachi Carport
2023-01-22 09:00:00,0.042,5.417,5.393,5.84,5.84,5.72,0.1200000000000001,0,0,0.0,PC Muzaffarabad
2023-01-22 10:00:00,0.391,16.275,137.057,124.68,124.68,80.85,43.83000000000001,0,0,937.86,PC Lahore
2023-01-22 10:00:00,0.457,80.0,46.943,44.4,44.4,44.5,0.0,0,0,712.0,PC Karachi Carport
2023-01-22 10:00:00,0.072,6.258,9.245,10.32,10.32,10.18,0.14000000000000057,0,0,0.0,PC Muzaffarabad
2023-01-22 11:00:00,0.441,17.183,154.584,138.99,138.99,84.89,54.10000000000001,0,0,984.724,PC Lahore
2023-01-22 11:00:00,0.549,80.0,56.393,51.52,51.52,51.77,0.0,0,0,828.32,PC Karachi Carport
2023-01-22 11:00:00,0.057,6.809,7.319,7.93,7.93,7.78,0.14999999999999947,0,0,0.0,PC Muzaffarabad
2023-01-22 12:00:00,0.463,18.0,162.295,142.63,142.63,87.63,55.0,0,0,1016.508,PC Lahore
2023-01-22 12:00:00,0.651,80.0,66.871,60.79,60.79,61.09,0.0,0,0,977.44,PC Karachi Carport
2023-01-22 12:00:00,0.105,7.108,13.482,15.67,15.67,15.52,0.15000000000000036,0,0,0.0,PC Muzaffarabad
2023-01-22 13:00:00,0.501,18.55,175.616,147.36,147.36,84.35,63.01000000000002,0,0,978.46,PC Lahore
2023-01-22 13:00:00,0.663,80.0,68.103,58.95,58.95,59.23,0.0,0,0,947.68,PC Karachi Carport
2023-01-22 13:00:00,0.149,8.592,19.132,21.12,21.12,20.98,0.14000000000000057,0,0,0.0,PC Muzaffarabad
2023-01-22 14:00:00,0.413,18.942,144.769,113.27,113.27,64.43,48.83999999999999,0,0,747.388,PC Lahore
2023-01-22 14:00:00,0.534,80.0,54.852,46.77,46.77,47.13,0.0,0,0,754.08,PC Karachi Carport
2023-01-22 14:00:00,0.049,7.375,6.292,6.73,6.73,6.61,0.1200000000000001,0,0,0.0,PC Muzaffarabad
2023-01-22 15:00:00,0.241,18.808,84.478,61.03,61.03,37.48,23.550000000000004,0,0,434.768,PC Lahore
2023-01-22 15:00:00,0.357,80.0,36.671,33.49,33.49,33.66,0.0,0,0,538.56,PC Karachi Carport
2023-01-22 15:00:00,0.028,7.055,3.595,4.15,4.15,4.0,0.15000000000000036,0,0,0.0,PC Muzaffarabad
2023-01-22 16:00:00,0.262,80.0,26.913,17.66,17.66,17.78,0.0,0,0,284.48,PC Karachi Carport
2023-01-22 16:00:00,0.09,17.95,31.548,21.72,21.72,12.61,9.11,0,0,146.276,PC Lahore
2023-01-22 16:00:00,0.027,6.992,3.467,3.69,3.69,3.61,0.08000000000000007,0,0,0.0,PC Muzaffarabad
2023-01-22 17:00:00,0.088,80.0,9.039,4.02,4.02,4.07,0.0,0,0,65.12,PC Karachi Carport
2023-01-22 17:00:00,0.005,16.192,1.753,1.33,1.33,1.33,0.0,0,0,15.428,PC Lahore
2023-01-22 17:00:00,0.001,6.475,0.128,0.21,0.21,0.14,0.06999999999999998,0,0,0.0,PC Muzaffarabad
2023-01-22 18:00:00,0.0,15.317,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-22 18:00:00,0.001,80.0,0.103,0.05,0.05,0.08,0.0,0,0,1.28,PC Karachi Carport
2023-01-22 18:00:00,0.0,6.192,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 19:00:00,0.0,14.767,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 19:00:00,0.0,6.208,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 19:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 20:00:00,0.0,14.392,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2023-01-22 20:00:00,0.0,6.083,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 20:00:00,0.0,79.958,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 21:00:00,0.0,13.933,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 21:00:00,0.0,5.983,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 21:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 22:00:00,0.0,13.5,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 22:00:00,0.0,5.483,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 22:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-22 23:00:00,0.0,13.242,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-22 23:00:00,0.0,5.217,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-22 23:00:00,0.0,79.967,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 00:00:00,0.0,13.417,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 00:00:00,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 00:00:00,0.0,79.858,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 01:00:00,0.0,13.5,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-23 01:00:00,0.0,5.833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 01:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 02:00:00,0.0,13.342,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 02:00:00,0.0,5.458,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 02:00:00,0.0,79.658,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 03:00:00,0.0,13.1,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 03:00:00,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 03:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 04:00:00,0.0,12.808,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-23 04:00:00,0.0,4.867,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 04:00:00,0.0,79.825,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 05:00:00,0.0,12.458,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2023-01-23 05:00:00,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 05:00:00,0.0,79.942,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 06:00:00,0.0,12.308,0.0,0.01,0.01,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 06:00:00,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 06:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 07:00:00,0.016,5.336,2.054,2.22,2.22,2.1,0.1200000000000001,0,0,0.0,PC Muzaffarabad
2023-01-23 07:00:00,0.016,12.118,5.608,5.01,5.01,1.37,3.6399999999999997,0,0,15.892,PC Lahore
2023-01-23 07:00:00,0.006,80.0,0.616,0.67,0.67,0.67,0.0,0,0,10.72,PC Karachi Carport
2023-01-23 08:00:00,0.057,12.483,19.98,17.02,17.02,15.46,1.5599999999999987,0,0,179.336,PC Lahore
2023-01-23 08:00:00,0.102,80.0,10.477,6.87,6.87,6.88,0.0,0,0,110.08,PC Karachi Carport
2023-01-23 08:00:00,0.032,5.892,4.109,4.34,4.34,4.22,0.1200000000000001,0,0,0.0,PC Muzaffarabad
2023-01-23 09:00:00,0.317,80.0,32.562,31.75,31.75,31.73,0.019999999999999574,0,0,507.68,PC Karachi Carport
2023-01-23 09:00:00,0.106,13.25,37.156,32.51,32.51,20.37,12.139999999999997,0,0,236.292,PC Lahore
2023-01-23 09:00:00,0.089,6.625,11.428,12.78,12.78,12.65,0.129999999999999,0,0,0.0,PC Muzaffarabad
2023-01-23 10:00:00,0.49,80.0,50.333,48.92,48.92,48.93,0.0,0,0,782.88,PC Karachi Carport
2023-01-23 10:00:00,0.318,14.808,111.469,98.86,98.86,42.08,56.78,0,0,488.128,PC Lahore
2023-01-23 10:00:00,0.117,8.058,15.023,17.16,17.16,16.96,0.1999999999999993,0,0,0.0,PC Muzaffarabad
2023-01-23 11:00:00,0.451,16.633,158.089,141.9,141.9,92.77,49.13000000000001,0,0,1076.132,PC Lahore
2023-01-23 11:00:00,0.627,80.0,64.405,61.67,61.67,61.93,0.0,0,0,990.88,PC Karachi Carport
2023-01-23 11:00:00,0.151,9.367,19.388,22.22,22.22,22.11,0.10999999999999943,0,0,0.0,PC Muzaffarabad
2023-01-23 12:00:00,0.515,17.325,180.523,160.11,160.11,101.08,59.030000000000015,0,0,1172.528,PC Lahore
2023-01-23 12:00:00,0.701,80.0,72.007,67.64,67.64,67.78,0.0,0,0,1084.48,PC Karachi Carport
2023-01-23 12:00:00,0.115,9.264,14.766,16.68,16.68,16.55,0.129999999999999,0,0,0.0,PC Muzaffarabad
2023-01-23 13:00:00,0.483,18.258,169.306,137.8,137.8,88.25,49.55000000000001,0,0,1023.7,PC Lahore
2023-01-23 13:00:00,0.708,80.0,72.726,65.03,65.03,65.36,0.0,0,0,1045.76,PC Karachi Carport
2023-01-23 13:00:00,0.072,9.883,9.245,9.94,9.94,9.8,0.1399999999999988,0,0,0.0,PC Muzaffarabad
2023-01-23 14:00:00,0.635,80.0,65.227,55.64,55.64,55.82,0.0,0,0,893.12,PC Karachi Carport
2023-01-23 14:00:00,0.371,18.508,130.047,100.47,100.47,52.48,47.99,0,0,608.768,PC Lahore
2023-01-23 14:00:00,0.049,8.367,6.292,6.81,6.81,6.69,0.11999999999999922,0,0,0.0,PC Muzaffarabad
2023-01-23 15:00:00,0.229,17.617,80.271,59.24,59.24,44.08,15.160000000000004,0,0,511.328,PC Lahore
2023-01-23 15:00:00,0.396,80.0,40.677,41.39,41.39,41.45,0.0,0,0,663.2,PC Karachi Carport
2023-01-23 15:00:00,0.048,8.417,6.163,6.4,6.4,6.25,0.15000000000000036,0,0,0.0,PC Muzaffarabad
2023-01-23 16:00:00,0.273,80.0,28.043,19.14,19.14,19.2,0.0,0,0,307.2,PC Karachi Carport
2023-01-23 16:00:00,0.057,15.983,19.98,14.35,14.35,13.03,1.3200000000000003,0,0,151.148,PC Lahore
2023-01-23 16:00:00,0.032,8.258,4.109,4.2,4.2,4.1,0.10000000000000053,0,0,0.0,PC Muzaffarabad
2023-01-23 17:00:00,0.093,80.0,9.553,3.76,3.76,3.76,0.0,0,0,60.16,PC Karachi Carport
2023-01-23 17:00:00,0.006,14.975,2.103,1.22,1.22,1.23,0.0,0,0,14.268,PC Lahore
2023-01-23 17:00:00,0.0,7.55,0.0,0.08,0.08,0.06,0.020000000000000004,0,0,0.0,PC Muzaffarabad
2023-01-23 18:00:00,0.0,14.592,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 18:00:00,0.001,80.0,0.103,0.07,0.07,0.09,0.0,0,0,1.44,PC Karachi Carport
2023-01-23 18:00:00,0.0,7.333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 19:00:00,0.0,14.617,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 19:00:00,0.0,7.067,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 19:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 20:00:00,0.0,14.267,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-23 20:00:00,0.0,6.617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 20:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 21:00:00,0.0,13.775,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 21:00:00,0.0,6.417,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 21:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 22:00:00,0.0,12.945,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-23 22:00:00,0.0,6.233,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 22:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-23 23:00:00,0.0,12.167,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2023-01-23 23:00:00,0.0,5.683,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-23 23:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 00:00:00,0.0,11.742,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 00:00:00,0.0,5.467,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 00:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 01:00:00,0.0,11.442,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 01:00:00,0.0,5.092,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 01:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 02:00:00,0.0,11.333,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 02:00:00,0.0,5.133,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 02:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 03:00:00,0.0,11.308,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-24 03:00:00,0.0,4.383,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 03:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 04:00:00,0.0,11.05,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 04:00:00,0.0,3.933,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 04:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 05:00:00,0.0,10.942,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 05:00:00,0.0,3.342,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 05:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 06:00:00,0.0,10.692,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-24 06:00:00,0.0,3.417,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 06:00:00,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 07:00:00,0.026,10.508,9.114,6.87,6.87,6.1,0.7700000000000005,0,0,70.76,PC Lahore
2023-01-24 07:00:00,0.018,3.358,2.311,2.6,2.6,2.37,0.22999999999999998,0,0,0.0,PC Muzaffarabad
2023-01-24 07:00:00,0.01,80.0,1.027,0.7,0.7,0.75,0.0,0,0,12.0,PC Karachi Carport
2023-01-24 08:00:00,0.128,11.35,44.868,36.7,36.7,13.3,23.400000000000002,0,0,154.28,PC Lahore
2023-01-24 08:00:00,0.071,3.867,9.116,9.49,9.49,9.2,0.2900000000000009,0,0,0.0,PC Muzaffarabad
2023-01-24 08:00:00,0.1,80.0,10.272,7.25,7.25,7.29,0.0,0,0,116.64,PC Karachi Carport
2023-01-24 09:00:00,0.238,13.45,83.426,66.58,66.58,28.36,38.22,0,0,328.976,PC Lahore
2023-01-24 09:00:00,0.265,73.255,27.221,27.16,27.16,27.14,0.019999999999999574,0,0,434.24,PC Karachi Carport
2023-01-24 09:00:00,0.158,5.292,20.287,22.36,22.36,22.04,0.3200000000000003,0,0,0.0,PC Muzaffarabad
2023-01-24 10:00:00,0.306,8.575,39.29,46.85,46.85,46.34,0.509999999999998,0,0,0.0,PC Muzaffarabad
2023-01-24 10:00:00,0.291,15.167,102.004,80.93,80.93,45.62,35.31000000000001,0,0,529.192,PC Lahore
2023-01-24 10:00:00,0.443,72.775,45.505,44.06,44.06,44.25,0.0,0,0,708.0,PC Karachi Carport
2023-01-24 11:00:00,0.58,73.233,59.578,51.41,51.41,51.64,0.0,0,0,826.24,PC Karachi Carport
2023-01-24 11:00:00,0.318,12.117,40.831,49.05,49.05,48.81,0.23999999999999488,0,0,0.0,PC Muzaffarabad
2023-01-24 11:00:00,0.315,16.592,110.417,85.83,85.83,47.09,38.739999999999995,0,0,546.244,PC Lahore
2023-01-24 12:00:00,0.614,72.975,63.07,56.33,56.33,56.41,0.0,0,0,902.56,PC Karachi Carport
2023-01-24 12:00:00,0.308,13.5,39.547,46.38,46.38,45.96,0.4200000000000017,0,0,0.0,PC Muzaffarabad
2023-01-24 12:00:00,0.297,17.483,104.107,80.56,80.56,40.46,40.1,0,0,469.336,PC Lahore
2023-01-24 13:00:00,0.574,72.392,58.961,50.6,50.6,50.79,0.0,0,0,812.64,PC Karachi Carport
2023-01-24 13:00:00,0.254,17.783,89.035,66.87,66.87,41.15,25.720000000000006,0,0,477.34,PC Lahore
2023-01-24 13:00:00,0.198,14.617,25.423,29.16,29.16,28.92,0.23999999999999844,0,0,0.0,PC Muzaffarabad
2023-01-24 14:00:00,0.528,73.425,54.236,46.0,46.0,46.23,0.0,0,0,739.68,PC Karachi Carport
2023-01-24 14:00:00,0.244,13.642,31.33,43.68,43.68,43.33,0.3500000000000014,0,0,0.0,PC Muzaffarabad
2023-01-24 14:00:00,0.16,16.867,56.085,42.68,42.68,26.91,15.77,0,0,312.156,PC Lahore
2023-01-24 15:00:00,0.419,73.475,43.04,38.7,38.7,38.91,0.0,0,0,622.56,PC Karachi Carport
2023-01-24 15:00:00,0.102,13.1,13.097,14.66,14.66,14.39,0.2699999999999996,0,0,0.0,PC Muzaffarabad
2023-01-24 15:00:00,0.054,16.65,18.929,13.87,13.87,12.49,1.379999999999999,0,0,144.884,PC Lahore
2023-01-24 16:00:00,0.333,73.358,34.206,20.0,20.0,20.13,0.0,0,0,322.08,PC Karachi Carport
2023-01-24 16:00:00,0.041,16.25,14.372,10.27,10.27,9.14,1.129999999999999,0,0,106.024,PC Lahore
2023-01-24 16:00:00,0.022,10.717,2.825,2.95,2.95,2.71,0.2400000000000002,0,0,0.0,PC Muzaffarabad
2023-01-24 17:00:00,0.117,72.825,12.018,3.8,3.8,3.89,0.0,0,0,62.24,PC Karachi Carport
2023-01-24 17:00:00,0.008,15.617,2.804,1.77,1.77,1.69,0.08000000000000007,0,0,19.604,PC Lahore
2023-01-24 17:00:00,0.001,9.633,0.128,0.12,0.12,0.06,0.06,0,0,0.0,PC Muzaffarabad
2023-01-24 18:00:00,0.0,14.533,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 18:00:00,0.001,72.133,0.103,0.07,0.07,0.09,0.0,0,0,1.44,PC Karachi Carport
2023-01-24 18:00:00,0.0,8.942,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 19:00:00,0.0,13.767,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 19:00:00,0.0,8.808,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 19:00:00,0.0,72.017,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 20:00:00,0.0,13.4,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 20:00:00,0.0,8.125,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 20:00:00,0.0,71.825,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 21:00:00,0.0,12.892,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 21:00:00,0.0,8.108,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 21:00:00,0.0,71.742,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 22:00:00,0.0,12.617,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-24 22:00:00,0.0,7.967,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 22:00:00,0.0,71.633,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-24 23:00:00,0.0,12.575,0.0,0.0,0.0,0.24,0.0,0,0,2.784,PC Lahore
2023-01-24 23:00:00,0.0,7.458,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-24 23:00:00,0.0,71.533,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-25 00:00:00,0.0,12.842,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-25 00:00:00,0.0,7.158,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
2023-01-25 00:00:00,0.0,71.417,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Karachi Carport
2023-01-25 01:00:00,0.0,12.958,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2023-01-25 01:00:00,0.0,6.892,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Muzaffarabad
